Id,SalePrice
2558,152636.2
2559,129045.664
2560,141021.45
2561,145572.6
2562,127266.81
2563,146744.0
2564,195187.45
2565,142319.53
2566,167700.0
2567,131270.0
2568,184042.11
2569,203464.61
2570,128452.586
2571,172946.2
2572,190192.89
2573,229523.02
2574,283958.8
2575,131734.4
2576,127579.305
2577,166621.36
2578,99647.13
2579,47233.957
2580,123041.625
2581,135561.77
2582,120200.04
2583,278204.2
2584,155436.45
2585,172482.81
2586,191829.45
2587,189840.73
2588,145635.78
2589,140132.64
2590,228125.36
2591,217452.56
2592,210914.92
2593,248085.39
2594,185111.08
2595,212977.55
2596,339817.03
2597,190105.97
2598,256547.16
2599,271814.53
2600,130562.555
2601,142243.08
2602,78984.836
2603,94971.63
2604,76755.73
2605,66114.984
2606,146156.89
2607,190248.56
2608,205116.98
2609,168999.12
2610,120295.2
2611,131205.92
2612,154251.73
2613,125438.32
2614,131860.08
2615,148362.08
2616,150376.78
2617,159356.72
2618,217078.25
2619,209852.64
2620,193188.67
2621,171999.14
2622,177065.0
2623,246354.03
2624,291297.2
2625,303088.38
2626,169833.89
2627,174661.45
2628,460158.0
2629,566294.4
2630,377138.5
2631,474602.28
2632,459458.75
2633,296218.97
2634,369111.7
2635,148289.16
2636,176367.48
2637,165953.28
2638,248365.88
2639,191887.12
2640,149680.81
2641,111989.97
2642,185199.89
2643,121765.25
2644,131610.23
2645,110678.47
2646,105824.266
2647,112700.89
2648,143471.89
2649,143705.33
2650,135641.22
2651,147198.92
2652,410430.44
2653,253624.92
2654,245522.33
2655,383882.06
2656,308807.78
2657,322554.3
2658,281561.28
2659,333324.2
2660,318461.12
2661,387716.28
2662,265280.28
2663,281754.28
2664,267078.72
2665,311928.22
2666,268295.25
2667,162273.25
2668,186959.12
2669,178359.83
2670,299571.16
2671,185767.88
2672,182560.61
2673,224962.25
2674,212455.34
2675,161457.56
2676,184311.94
2677,191412.44
2678,246860.56
2679,284132.8
2680,276725.75
2681,430527.3
2682,387999.56
2683,500887.34
2684,334128.97
2685,390370.38
2686,246249.98
2687,328265.5
2688,223833.78
2689,207543.92
2690,462448.28
2691,178135.9
2692,119761.586
2693,190965.64
2694,127336.44
2695,184194.2
2696,180322.95
2697,195754.22
2698,189645.98
2699,169390.73
2700,159185.1
2701,145595.38
2702,111770.42
2703,140646.75
2704,127473.25
2705,127046.01
2706,119979.12
2707,129682.055
2708,136022.45
2709,104833.02
2710,127047.87
2711,282398.1
2712,416864.56
2713,180302.33
2714,148867.03
2715,171709.97
2716,167837.61
2717,201039.38
2718,225762.33
2719,156360.06
2720,159921.55
2721,142652.84
2722,156774.48
2723,139550.94
2724,135571.14
2725,134963.7
2726,158791.86
2727,187076.25
2728,169211.25
2729,157095.56
2730,141780.61
2731,117517.91
2732,127182.586
2733,161959.17
2734,146275.88
2735,127162.42
2736,140728.67
2737,131327.14
2738,127734.08
2739,147292.88
2740,133839.69
2741,147322.19
2742,157696.27
2743,149934.14
2744,148855.67
2745,136560.23
2746,118720.04
2747,159316.19
2748,127796.625
2749,137526.17
2750,145430.34
2751,125760.39
2752,174315.23
2753,150212.25
2754,221949.2
2755,118262.16
2756,97433.26
2757,62387.51
2758,84682.984
2759,166755.47
2760,118903.74
2761,138424.44
2762,149864.94
2763,201247.25
2764,118520.766
2765,261392.73
2766,114909.734
2767,85515.18
2768,125754.695
2769,132541.73
2770,134563.19
2771,121598.46
2772,123740.04
2773,163691.92
2774,134944.84
2775,123670.69
2776,152853.67
2777,133691.17
2778,120995.56
2779,117594.56
2780,103805.23
2781,96126.78
2782,96457.37
2783,106309.96
2784,131054.34
2785,139602.02
2786,71068.77
2787,127667.625
2788,79601.94
2789,214142.27
2790,95168.67
2791,111999.78
2792,52265.07
2793,183251.16
2794,109615.766
2795,118166.92
2796,104976.77
2797,183455.7
2798,118592.31
2799,115146.58
2800,70378.39
2801,120778.41
2802,132172.34
2803,140938.55
2804,154564.69
2805,97206.445
2806,72915.51
2807,148534.56
2808,156807.52
2809,143910.89
2810,144094.17
2811,192291.14
2812,145897.69
2813,144118.48
2814,146578.33
2815,96557.7
2816,268967.25
2817,157575.14
2818,141298.64
2819,170612.39
2820,131917.19
2821,95236.55
2822,169557.2
2823,255196.1
2824,180047.05
2825,181123.47
2826,140856.58
2827,133897.78
2828,230298.55
2829,188795.34
2830,237300.52
2831,187820.27
2832,249260.75
2833,298467.94
2834,211885.42
2835,217832.16
2836,193256.66
2837,165400.39
2838,157540.84
2839,159215.02
2840,186749.02
2841,213558.12
2842,234064.42
2843,151230.75
2844,178248.38
2845,122655.89
2846,221974.22
2847,196613.81
2848,190853.08
2849,211516.14
2850,293461.44
2851,245727.94
2852,207365.05
2853,231138.64
2854,141407.05
2855,184868.67
2856,207767.23
2857,188921.47
2858,185591.47
2859,132559.62
2860,114848.96
2861,148977.78
2862,199344.02
2863,120276.336
2864,241091.22
2865,139670.34
2866,129692.97
2867,83425.35
2868,91882.76
2869,92587.27
2870,141344.56
2871,93668.66
2872,50663.43
2873,97722.984
2874,118578.97
2875,114689.79
2876,159047.27
2877,148954.83
2878,175787.8
2879,138521.17
2880,107134.46
2881,157668.86
2882,169824.06
2883,189248.6
2884,174029.89
2885,184655.36
2886,187623.1
2887,109141.67
2888,136425.72
2889,47938.99
2890,91066.35
2891,120044.57
2892,69270.49
2893,100665.83
2894,62158.23
2895,330540.47
2896,264206.97
2897,203878.33
2898,150377.84
2899,216203.0
2900,166385.53
2901,228098.02
2902,190146.48
2903,348731.38
2904,360211.84
2905,104015.14
2906,206882.88
2907,119668.734
2908,131034.414
2909,150172.94
2910,81933.55
2911,78567.984
2912,156430.86
2913,76861.26
2914,74316.96
2915,72117.08
2916,75823.48
2917,162353.53
2918,126693.67
2919,210842.7
